id,post_id,likes,comments,shares,caption,contains_emoji,does_not_contain_emoji,contains_hashtag,,accounts_reached,timestamp,media_type,time_of_day,followers_gained
12,18002671148100380,1165,15,123,"I’m so glad I didn’t go to olc last night holy shit
#VivaLaYotes",FALSE,TRUE,TRUE,,0,2024-01-01T23:09:46+0000,VIDEO,night,0
13,18369821011076090,1166,3,42,"Throwback to 2018 DDAYS 👀
#VivaLaYotes",TRUE,FALSE,TRUE,,0,2023-12-27T20:36:49+0000,VIDEO,night,0
14,18032876551707803,1531,3,96,"This guy has immaculate rizz. Is he valid with all of convos?
#VivaLaYotes #TinderTuesday",FALSE,TRUE,TRUE,,16195,2023-12-26T18:11:05+0000,CAROUSEL_ALBUM,night,0
15,17982834443391970,1801,8,184,"Merry Christmas! I hope everyone from SDSU got coal this year.
#VivaLaYotes",FALSE,TRUE,TRUE,,13528,2023-12-25T15:44:58+0000,IMAGE,afternoon,22
16,18037162978654405,1086,6,51,Persistence. #VivaLaYotes,FALSE,TRUE,TRUE,,13357,2023-12-23T19:40:48+0000,IMAGE,night,0
17,18027855688835399,1176,1,33,"We found ways to pass when we didn’t think it was possible 😤
#VivaLaYotes",TRUE,FALSE,TRUE,,0,2023-12-21T23:19:41+0000,VIDEO,night,0
18,18076194577426911,1246,2,65,"⚠️BREAKING⚠️
VERMILLION WILL BE HOSTING SUPER BOWL LXII
#VivaLaYotes",TRUE,FALSE,TRUE,,15201,2023-12-14T00:45:16+0000,IMAGE,night,0
19,18008896583289817,1271,2,96,Finals week rizz‼️‼️ #TinderTuesday #VivaLaYotes,TRUE,FALSE,TRUE,,14166,2023-12-12T20:42:41+0000,CAROUSEL_ALBUM,night,0
20,17920969472745015,1218,11,177,"Dude had to get his pre-pumps in before his tinder girl came in 3 hours 
#VivaLaYotes",FALSE,TRUE,TRUE,,0,2023-12-12T18:47:55+0000,VIDEO,night,0
21,17846711736106535,1104,72,49,"Drop them in the comments and why? ⬇️👀
#VivaLaYotes",TRUE,FALSE,TRUE,,15129,2023-12-11T22:41:01+0000,IMAGE,night,0
22,18034309051628993,1349,0,38,"Nothing beats taking your birth control at the bar. ✨Girl Boss✨
#VivaLaYotes",TRUE,FALSE,TRUE,,12197,2023-12-11T17:54:02+0000,IMAGE,night,0
23,17906095220808432,2172,42,55,I want to cry but I’m proud of our boys this season. It was an exciting one. We’ll be back.,FALSE,TRUE,FALSE,,14445,2023-12-09T22:15:38+0000,CAROUSEL_ALBUM,night,0
24,18030160537691569,1007,7,38,"Ayo snake shotgun ⁉️🤨 
#VivaLaYotes",TRUE,FALSE,TRUE,,0,2023-12-09T17:14:56+0000,VIDEO,night,0
25,17844014463117791,1149,7,30,"WAKE THE FUCK UP WE’RE ABOUT TO PLAY IN THE BIGGEST GAME IN USD HISTORY 🐺
#VivaLaYotes",TRUE,FALSE,TRUE,,0,2023-12-09T15:10:19+0000,VIDEO,afternoon,0
1,17987817413592263,1920,14,133,"Honestly I get it. She’s looking for a boyfriend but he’s a husband.
#VivaLaYotes",FALSE,TRUE,TRUE,,18442,2023-12-08T00:41:28+0000,IMAGE,night,2
2,18405155155040396,1653,8,344,"Someone drove into Viejo 😔
#VivaLaYotes",TRUE,FALSE,TRUE,,0,2023-12-07T18:28:28+0000,VIDEO,night,0
3,17980617698402671,1510,12,106,"USD VS THE WORLD
#VivaLaYotes",FALSE,TRUE,TRUE,,13719,2023-12-06T20:06:44+0000,CAROUSEL_ALBUM,night,1
4,17877896036995435,2023,9,179,"Stop giving us parking tickets and we’ll give back the light pole 🗣️
#VivaLaYotes",TRUE,FALSE,TRUE,,0,2023-12-06T17:02:30+0000,VIDEO,night,0
5,17914130789842670,1016,0,48,SOLD OUT! STUDENTS CLICK THE LINK ON MY STORY TO GET YOUR TICKETS. THEYRE STILL AVAILABLE ‼️‼️,TRUE,FALSE,FALSE,,11557,2023-12-05T20:07:21+0000,IMAGE,night,2
6,17990124101276984,1376,19,11,"Can’t wait to watch bison fans throw a tantrum this weekend after they get knocked out of the playoffs AND lose to us twice this year 🤣🤡 
#VivaLaYotes",FALSE,TRUE,TRUE,,13152,2023-12-05T16:03:07+0000,IMAGE,afternoon,1
7,18062421955479615,1379,5,67,"Honestly I respect the hustle 🫡
#VivaLaYotes",FALSE,TRUE,TRUE,,15121,2023-12-02T23:27:26+0000,CAROUSEL_ALBUM,night,0
8,18237444760244564,1384,3,40,"Dude needs to retire from football and become the pizza boy that he needs to be
#VivaLaYotes",FALSE,TRUE,TRUE,,13588,2023-12-02T22:14:17+0000,CAROUSEL_ALBUM,night,2
9,18009377084109174,572,0,8,"30 MINUTES TILL KICKOFF GO YOTES 
#VivaLaYotes",FALSE,TRUE,TRUE,,0,2023-12-02T18:23:43+0000,VIDEO,night,0
10,18011031167014660,836,6,26,"Tomorrows the day. @aidanbouman 
#VivaLaYotes",FALSE,TRUE,TRUE,,0,2023-12-01T17:40:10+0000,VIDEO,night,0
11,18318029560117658,528,0,12,"🐝 FIZZ FRIDAY 🐝
#VivaLaYotes",TRUE,FALSE,TRUE,,7653,2023-12-01T17:35:21+0000,IMAGE,night,0
12,17990277926250302,1102,12,33,"You know you’re desperate when outlooks your last resort to contact her 🤣 
#VivaLaYotes",FALSE,TRUE,TRUE,,13217,2023-11-29T01:26:44+0000,CAROUSEL_ALBUM,night,0
13,17900481665830359,1372,19,214,"Dude watched 4 hours of Andrew Tate videos and then decided to send these texts..
#VivaLaYotes",FALSE,TRUE,TRUE,,14644,2023-11-27T23:11:04+0000,IMAGE,night,0
14,18059248096484154,998,1,22,You think he hit??? #VivaLaYotes,FALSE,TRUE,TRUE,,12827,2023-11-26T19:26:38+0000,IMAGE,night,0
15,18013495942989909,1587,23,188,Hope you had a good day on the bench while your team won 😈 See you Saturday for this ass beating. @thecarsoncamp,TRUE,FALSE,FALSE,,16423,2023-11-25T22:45:13+0000,CAROUSEL_ALBUM,night,1
16,18017046226779834,756,36,79,Let’s hear ‘em #VivaLaYotes,FALSE,TRUE,TRUE,,15563,2023-11-23T22:41:35+0000,IMAGE,night,0
17,17972928374494634,1260,5,52,"Once he started slipping he knew there was nothing he could do 😂
#VivaLaYotes",TRUE,FALSE,TRUE,,0,2023-11-23T19:40:41+0000,VIDEO,night,0
18,17976813530625575,965,13,100,No excuses #VivaLaYotes,FALSE,TRUE,TRUE,,11070,2023-11-22T22:32:20+0000,IMAGE,night,0
19,18060779959479015,1537,3,38,"Everyone is home for break 🥲
#VivaLaYotes",FALSE,TRUE,TRUE,,13335,2023-11-22T21:07:58+0000,IMAGE,night,0
20,18020370355882395,1035,0,20,"9-2 to end the regular season. Great day to be a yote! 
#VivaLaYotes",FALSE,TRUE,TRUE,,9460,2023-11-18T22:17:44+0000,IMAGE,night,3
21,18204244729287331,771,0,6,"ITS FUCKING GAMEDAY AND WESTERN ILLINOIS IS 0-10 AND SHIT ‼️
#VivaLaYotes",TRUE,FALSE,TRUE,,0,2023-11-18T15:15:29+0000,VIDEO,afternoon,0
22,17978997494403629,1708,14,97,"Why does the char bathroom always get nuked 🤣
#VivaLaYotes",FALSE,TRUE,TRUE,,14255,2023-11-16T22:02:18+0000,IMAGE,night,1
23,18006041702286389,2180,18,189,Name a better town. I’ll wait. #VivaLaYotes,FALSE,TRUE,TRUE,,15442,2023-11-15T19:19:36+0000,CAROUSEL_ALBUM,night,4
24,18074627968421655,843,0,27,Joe always keepin it 💯 #TinderTuesday #VivaLaYotes,TRUE,FALSE,TRUE,,10770,2023-11-14T23:27:51+0000,CAROUSEL_ALBUM,night,0
25,17884492352901555,1182,0,65,"What a week. My body hurts.
#VivaLaYotes",FALSE,TRUE,TRUE,,12691,2023-11-12T22:42:05+0000,CAROUSEL_ALBUM,night,0
1,17879853389921034,2068,6,69,Buddy is definitely not passing his class #VivaLaYotes,FALSE,TRUE,TRUE,,15408,2023-11-12T00:53:46+0000,CAROUSEL_ALBUM,night,0
2,18010835747057662,1633,6,63,"LETS FUCKING GOOOOOO
#VivaLaYotes",FALSE,TRUE,TRUE,,11365,2023-11-11T20:56:44+0000,IMAGE,night,3
3,18001768796017979,723,0,6,ITS THE LAST TAILGATE. WAKE THE FUCK UP AND LETS RAGE ‼️‼️‼️,TRUE,FALSE,FALSE,,0,2023-11-11T15:25:21+0000,VIDEO,afternoon,0
4,17987956874262087,1235,18,575,"WHAT THE FUCK NOT THE DIRTY CHAR DANCE FLOOR JUICE
#VivaLaYotes",FALSE,TRUE,TRUE,,0,2023-11-10T19:11:52+0000,VIDEO,night,0
5,17899221260903220,1451,29,33,"Mayor of Vermillion needs impeached.
#VivaLaYotes",FALSE,TRUE,TRUE,,14911,2023-11-10T02:35:55+0000,IMAGE,night,1
6,17919848495730771,1108,7,64,These are getting out of hand 😭 #TinderTuesday #VivaLaYotes,TRUE,FALSE,TRUE,,12985,2023-11-07T21:14:18+0000,CAROUSEL_ALBUM,night,0
7,18020762719868959,1005,1,14,"Dude did not want to go to his 8 am this morning
#VivaLaYotes",FALSE,TRUE,TRUE,,0,2023-11-07T18:29:25+0000,VIDEO,night,0
8,18397637728006186,1082,2,42,"I don’t know how he didn’t stick to the floor
#VivaLaYotes",FALSE,TRUE,TRUE,,0,2023-11-06T20:03:32+0000,VIDEO,night,0
9,17993349221348892,472,1,14,"The muc started adding flies for extra protein 
#VivaLaYotes",FALSE,TRUE,TRUE,,0,2023-11-05T19:08:33+0000,VIDEO,night,0
10,18372711226069448,1423,3,10,"Coyotes win. Let’s finish out the rest of the season. 
#VivaLaYotes",FALSE,TRUE,TRUE,,11376,2023-11-04T21:10:13+0000,IMAGE,night,0
11,18037493116588227,812,0,16,"ITS GAMEDAY LETS FUCKING GO 
#VivaLaYotes",FALSE,TRUE,TRUE,,0,2023-11-04T14:49:49+0000,VIDEO,afternoon,0
12,17845524489091087,1304,5,302,"APPLYING TO LAW SCHOOL RIGHT FUCKING NOW #swiftie✨
#VivaLaYotes",TRUE,FALSE,TRUE,,13963,2023-11-02T19:24:16+0000,IMAGE,night,3
13,17849404095076591,1155,1,22,"Who’s the genius behind bringing inflatables to a tailgate while snowing
#VivaLaYotes",FALSE,TRUE,TRUE,,0,2023-11-01T20:21:53+0000,VIDEO,night,0
14,18023953768749985,1587,12,73,"He was him yesterday.
#VivaLaYotes",FALSE,TRUE,TRUE,,0,2023-10-29T20:47:11+0000,VIDEO,night,0
15,17989443038387178,1720,43,51,"Logging off for the night. Sad yotes fan. Very disappointed in our performance. We’ll be back. 
#VivaLaYotes",FALSE,TRUE,TRUE,,14811,2023-10-28T20:40:34+0000,IMAGE,night,1
16,18031393663719777,2180,35,266,"FUCK THE JACKRABBITS. Already got dead ones on the fields.
#VivaLaYotes",FALSE,TRUE,TRUE,,0,2023-10-28T18:05:27+0000,VIDEO,night,0
17,18008093288043017,1210,3,65,"THE BOB DROP IS GETTING BROUGHT OUT TODAY. FUCK STATE ‼️
#VivaLaYotes",TRUE,FALSE,TRUE,,0,2023-10-28T14:31:49+0000,VIDEO,afternoon,0
18,18043031692495797,1582,25,20,"You are a disgrace to barstool that’s how bad you guys are. BEST BARSTOOL IN THE STATE 👑
#VivaLaYotes @hobosbarstool",TRUE,FALSE,TRUE,,15566,2023-10-27T16:10:29+0000,IMAGE,afternoon,3
19,17997227288208045,1250,4,43,"I know it’s not Tuesday but DAMN he got bodied
#VivaLaYotes",FALSE,TRUE,TRUE,,14878,2023-10-27T00:42:47+0000,IMAGE,night,0
20,17997672299214957,1993,15,110,"Open up 😈
#VivaLaYotes",TRUE,FALSE,TRUE,,15062,2023-10-26T19:13:23+0000,IMAGE,night,9
21,17910346457835296,1220,11,80,"No surprise here. Shit eaters. FUCK STATE ‼️
#VivaLaYotes",TRUE,FALSE,TRUE,,14958,2023-10-25T17:51:52+0000,IMAGE,night,0
22,17889117467865002,1631,17,18,"We asked an AI generator what campus would look like in 1000 years. What’re your thoughts? 
#VivaLaYotes",FALSE,TRUE,TRUE,,16137,2023-10-25T00:00:00+0000,IMAGE,night,0
23,17985826223265994,1452,19,202,"@hobosbarstool you guys gonna say anything this week or be the shitty inactive barstool account that you are?
#VivaLaYotes",FALSE,TRUE,TRUE,,0,2023-10-24T16:39:12+0000,VIDEO,afternoon,0
24,18238555021211565,4481,160,860,"Calm before the storm. We’re coming.
#VivaLaYotes",FALSE,TRUE,TRUE,,0,2023-10-23T16:41:45+0000,VIDEO,afternoon,0
25,17989411562457415,1636,4,38,"I hope the 12 disciples went to hollarr this weekend
#VivaLaYotes",FALSE,TRUE,TRUE,,0,2023-10-22T22:19:13+0000,VIDEO,night,0
1,18022006726774667,1118,2,24,"ITS GAMEDAY
#VivaLaYotes",FALSE,TRUE,TRUE,,0,2023-10-21T13:57:06+0000,VIDEO,afternoon,0
2,17910672518831416,1174,0,72,"Okay now these people are just showing off their horses at this point 
#VivaLaYotes",FALSE,TRUE,TRUE,,0,2023-10-20T22:04:05+0000,VIDEO,night,0
3,17884879838946875,1922,85,121,"We all know what happened the last time SDSU came to town. Now @collegegameday needs to experience this rivalry. Cant wait to see you announce Vermillion as the location tomorrow 😏
#VivaLaYotes #GamedaytoVermillion",TRUE,FALSE,TRUE,,0,2023-10-20T16:56:48+0000,VIDEO,afternoon,0
4,18301982644184851,1989,116,124,"JUST KIDDING, we’re posting until @collegegameday announces that they’re coming to Vermillion on Saturday. One of the longest rivalries is waiting for you guys.. 
#VivaLaYotes #GamedaytoVermillion",FALSE,TRUE,TRUE,,18869,2023-10-19T16:19:25+0000,IMAGE,afternoon,4
5,18238264465215458,2386,174,250,"What a beautiful background for a college gameday. The state of South Dakota is ready to welcome you to vermillion. Hope to see you next weekend! @collegegameday 
#VivaLaYotes #collegegameday",FALSE,TRUE,TRUE,,19589,2023-10-18T19:53:56+0000,IMAGE,night,8
6,18046758964516609,1099,0,5,"Don’t worry, we didn’t forget about you. Father’s Day will be coming early on Saturday. 
#VivaLaYotes",FALSE,TRUE,TRUE,,12958,2023-10-18T16:10:03+0000,IMAGE,afternoon,0
7,18390965851010145,2688,196,358,I’m starting to sound like a broken record here but the state of South Dakota wants college gameday to come to Vermillion on October 28th. Let’s put FCS football on the map. 😏 @collegegameday,TRUE,FALSE,FALSE,,21802,2023-10-17T21:36:13+0000,IMAGE,night,28
8,18004596053305473,1381,1,32,"Same energy 
#VivaLaYotes",FALSE,TRUE,TRUE,,15881,2023-10-17T17:15:03+0000,CAROUSEL_ALBUM,night,0
9,17964594503644175,2337,103,428,"@collegegameday OCTOBER 28th. VERMILLION, SOUTH DAKOTA. One of the biggest in-state rivalries in college football. See you soon 😏",TRUE,FALSE,FALSE,,19112,2023-10-16T21:30:38+0000,IMAGE,night,24
10,17956735826543159,1584,9,26,"First rankings and we’re already #1 🤷🏼‍♂️
#VivaLaYotes",TRUE,FALSE,TRUE,,15209,2023-10-16T18:04:47+0000,IMAGE,night,4
11,17994258539100317,1541,4,44,"Bro save some pussy for the rest of us !
#VivaLaYotes",FALSE,TRUE,TRUE,,12446,2023-10-16T16:57:39+0000,IMAGE,afternoon,0
12,17978899322587788,1379,0,25,A career day for @aidanbouman and the coyotes roll to 5-1 📈,TRUE,FALSE,FALSE,,13323,2023-10-14T23:10:38+0000,CAROUSEL_ALBUM,night,0
13,17951581016686433,1057,5,41,GET FUCKED @barstoolysu,FALSE,TRUE,FALSE,,13503,2023-10-14T21:24:03+0000,IMAGE,night,0
14,18006885040880231,1056,2,6,"Big game tomorrow against #23 Youngstown State. Show out at the dome and let’s fucking go.
#VivaLaYotes",FALSE,TRUE,TRUE,,10685,2023-10-13T22:17:43+0000,IMAGE,night,1
15,18023426959742969,685,3,1,"It’s always Modelo time at Starbucks 🍻
#VivaLaYotes",TRUE,FALSE,TRUE,,0,2023-10-13T19:05:42+0000,VIDEO,night,0
16,18373047361066402,1369,1,171,a lot of bold ones this week 🤣 #VivaLaYotes #TinderTuesday,FALSE,TRUE,TRUE,,14634,2023-10-10T21:29:03+0000,CAROUSEL_ALBUM,night,1
17,18002873618107160,1527,4,33,"I’ve never been so excited for FCS football in my life
#VivaLaYotes",FALSE,TRUE,TRUE,,13859,2023-10-10T19:57:48+0000,IMAGE,night,0
18,18006271454046630,2351,13,213,"This weekend took off 10+ years of my lifespan
#VivaLaYotes",FALSE,TRUE,TRUE,,18471,2023-10-09T23:55:09+0000,CAROUSEL_ALBUM,night,16
19,17931628787762077,2308,8,71,"DDAYS WEEKEND RECAP, ⚠️there will be more posts today so send in your content to be featured ⚠️
#VivaLaYotes",TRUE,FALSE,TRUE,,17593,2023-10-09T14:17:44+0000,CAROUSEL_ALBUM,afternoon,7
20,17855781516016775,2071,1,145,yotes win. #VivaLaYotes,FALSE,TRUE,TRUE,,14225,2023-10-07T22:00:38+0000,IMAGE,night,23
21,17960294312511667,1675,4,27,"Don’t be like this guy.. ITS TIME TO FUCKING RAGE
#VivaLaYotes",FALSE,TRUE,TRUE,,0,2023-10-07T14:36:55+0000,VIDEO,afternoon,0
22,17864651022007445,1760,7,185,"YO who took Bonnie’s scooter ⁉️🤨
#VivaLaYotes",TRUE,FALSE,TRUE,,0,2023-10-06T18:19:20+0000,VIDEO,night,0
23,18002107148107238,1941,6,170,"The forbidden char dance floor drink 😳
#VivaLaYotes",TRUE,FALSE,TRUE,,19057,2023-10-05T18:20:46+0000,CAROUSEL_ALBUM,night,4
24,17992736267093416,1322,3,28,drown is going to be a war zone #VivaLaYotes,FALSE,TRUE,TRUE,,12785,2023-10-04T23:07:42+0000,IMAGE,night,1
25,17955838157534086,1219,4,69,bath water is crazy 😭😭 #VivaLaYotes #TinderTuesday,TRUE,FALSE,TRUE,,15701,2023-10-03T20:52:10+0000,CAROUSEL_ALBUM,night,1
1,17894299430827249,1567,0,31,"You scared for saturday? @barstoolmurray 
#VivaLaYotes",FALSE,TRUE,TRUE,,14159,2023-10-02T20:57:17+0000,IMAGE,night,4
2,18003013946086160,2402,7,154,"DDAYS is upon us folks…
#VivaLaYotes",FALSE,TRUE,TRUE,,18379,2023-10-01T20:27:36+0000,CAROUSEL_ALBUM,night,3
3,18014957992895080,2583,19,305,"HOLY FUCK I HAVENT BEEN THIS HAPPY SINCE CHRISTMAS OF 2007
#VivaLaYotes",FALSE,TRUE,TRUE,,17447,2023-09-30T20:51:15+0000,IMAGE,night,34
4,17878824059899901,934,3,55,@barstoolndsu,FALSE,TRUE,FALSE,,11410,2023-09-30T20:30:58+0000,IMAGE,night,3
5,18035586751566473,1025,14,37,"Oh god here we go again.. 
(Send in content of this man)
#VivaLaYotes",FALSE,TRUE,TRUE,,0,2023-09-28T17:30:34+0000,VIDEO,night,0
6,18100663435318171,1330,20,163,"Damn an L on homecoming sure is gonna suck. 
#VivaLaYotes #SkeeYee",FALSE,TRUE,TRUE,,17308,2023-09-28T17:15:18+0000,IMAGE,night,7
7,18025266328638251,1001,4,36,slow stroke king #VivaLaYotes,FALSE,TRUE,TRUE,,0,2023-09-26T20:30:56+0000,VIDEO,night,0
8,18001155584298957,1778,4,100,Matching with the alcohol prevention speaker is crazy 💀#VivaLaYotes,TRUE,FALSE,TRUE,,16621,2023-09-26T00:58:14+0000,CAROUSEL_ALBUM,night,1
9,17953096487551143,2446,16,269,"Vermillion is burning down this weekend
#VivaLaYotes",FALSE,TRUE,TRUE,,18006,2023-09-22T17:25:26+0000,CAROUSEL_ALBUM,night,8
10,17876985140907844,1257,9,113,"That seemed a little personal.. 
#VivaLaYotes",FALSE,TRUE,TRUE,,0,2023-09-22T00:24:27+0000,VIDEO,night,0
11,18015437236835039,1104,2,219,verm squirrels getting a little too comfortable🤨 #VivaLaYotes,FALSE,TRUE,TRUE,,0,2023-09-20T17:35:15+0000,VIDEO,night,0
12,17983458179426888,1097,1,85,"I don’t know how to spell gongeous either
#VivaLaYotes",FALSE,TRUE,TRUE,,14559,2023-09-19T22:34:28+0000,CAROUSEL_ALBUM,night,1
13,17872110800975142,1672,23,616,"Walmart brand Napoleon Dynamite 
#VivaLaYotes",FALSE,TRUE,TRUE,,0,2023-09-19T17:17:59+0000,VIDEO,night,0
14,17997980632981807,1638,10,150,"Fever dream last night
#VivaLaYotes",FALSE,TRUE,TRUE,,16913,2023-09-17T16:20:37+0000,CAROUSEL_ALBUM,afternoon,7
15,18001758824305065,1232,2,25,WAKE THE FUCK UP VERMILLION ITS GAMEDAY  #VivaLaYotes,FALSE,TRUE,TRUE,,0,2023-09-16T15:25:10+0000,VIDEO,afternoon,0
16,18059077471414666,797,2,114,"Protein
#VivaLaYotes",FALSE,TRUE,TRUE,,0,2023-09-16T15:09:13+0000,VIDEO,afternoon,0
17,18388181719034957,1253,13,15,"LETS GET FUCKING WEIRD THIS WEEKEND 
#VivaLaYotes",FALSE,TRUE,TRUE,,15123,2023-09-15T18:50:32+0000,CAROUSEL_ALBUM,night,0
18,18019727794704137,1616,3,66,"Your grammar might be atrocious but now everyone knows how girl boss you are ✨ Fuckin Steve man 😔😔😔😔😔
#VivaLaYotes",TRUE,FALSE,TRUE,,14714,2023-09-14T18:33:35+0000,IMAGE,night,3
19,17990398391092655,1598,1,77,@sdcoyotesmbb sign him immediately #VivaLaYotes,FALSE,TRUE,TRUE,,0,2023-09-14T16:53:31+0000,VIDEO,afternoon,0
20,18028331704610407,2072,3,1219,"Phil Mickelzyn would be proud
#VivaLaYotes",FALSE,TRUE,TRUE,,0,2023-09-13T22:38:57+0000,VIDEO,night,0
21,18063718648434458,1756,6,213,"Fuck homework in the library, we rockin with droppin watermelons there now ⁉️
#VivaLaYotes",TRUE,FALSE,TRUE,,17609,2023-09-12T18:27:48+0000,CAROUSEL_ALBUM,night,5
22,18097321702355564,1065,0,41,"Dear god none 
#VivaLaYotes",FALSE,TRUE,TRUE,,12538,2023-09-11T16:34:16+0000,IMAGE,afternoon,0
23,18027315661621435,655,0,12,get daddied @tommie_barstool 🤡😢 #VivaLaYotes,TRUE,FALSE,TRUE,,11639,2023-09-09T21:47:59+0000,IMAGE,night,1
24,17859393461981518,1625,3,60,"WAKE THE FUCK UP VERMILLION ITS TIME TO RAGE 
#VivaLaYotes",FALSE,TRUE,TRUE,,15788,2023-09-09T15:27:33+0000,IMAGE,afternoon,8
25,18386614111055290,1452,3,99,WHAT THE FUCK IS A TOMMIE ‼️‼️ @tommie_barstool,TRUE,FALSE,FALSE,,15742,2023-09-08T23:18:42+0000,CAROUSEL_ALBUM,night,36
1,17909418515748309,925,4,14,"The dawgs were out at dominos ‼️‼️
#VivaLaYotes",TRUE,FALSE,TRUE,,0,2023-09-07T20:40:42+0000,VIDEO,night,0
2,17951826683548405,1153,8,25,who hurt the parking bozos 😭 #VivaLaYotes,TRUE,FALSE,TRUE,,0,2023-09-06T21:47:20+0000,VIDEO,night,0
3,17930150138653579,807,1,50,"Bonnie heard that breezes were on high demand so she bought out the whole store
#VivaLaYotes",FALSE,TRUE,TRUE,,0,2023-09-05T18:35:13+0000,VIDEO,night,0
4,18015593443794301,1388,3,47,Why Valero doesn’t have a pump anymore 😢 #VivaLaYotes,TRUE,FALSE,TRUE,,12254,2023-09-03T16:52:03+0000,IMAGE,afternoon,1
5,17904800300762952,1717,11,148,"Buddy tried to trust fall a counter
#VivaLaYotes",FALSE,TRUE,TRUE,,0,2023-09-02T17:36:18+0000,VIDEO,night,0
6,18380476966004217,893,5,8,Bet that dog could whip up a mean enchilada #GoodBoyFriday #VivaLaYotes,FALSE,TRUE,TRUE,,9428,2023-09-01T17:54:34+0000,IMAGE,night,0
7,17985292166467063,1391,7,120,PSA: There is a bear on the loose right now on campus. It was last spotted at the muc. #VivaLaYotes,FALSE,TRUE,TRUE,,14466,2023-08-31T02:31:09+0000,IMAGE,night,5
8,17871098924918865,957,0,103,"God your guys classes are so hard @hobosbarstool 
#VivaLaYotes",FALSE,TRUE,TRUE,,0,2023-08-30T17:40:28+0000,VIDEO,night,0
9,17969036774391962,1074,0,154,"I fucking love dinosaurs
#VivaLaYotes #TinderTuesday",FALSE,TRUE,TRUE,,13418,2023-08-29T20:16:47+0000,CAROUSEL_ALBUM,night,1
10,18071073844409139,903,1,44,"A healthier alternative to vaping
#VivaLaYotes",FALSE,TRUE,TRUE,,0,2023-08-27T22:43:23+0000,VIDEO,night,0
11,18381021877016730,1026,1,144,I would’ve paid the $1000 #VivaLaYotes,FALSE,TRUE,TRUE,,13712,2023-08-27T01:05:15+0000,CAROUSEL_ALBUM,night,0
12,18014285473802017,796,1,36,“I’ll get a 4.0 this semester” 🤡 #VivaLaYotes,FALSE,TRUE,TRUE,,10976,2023-08-25T19:06:41+0000,IMAGE,night,0
13,17980203605228736,1041,7,26,"He definitely didn’t make mass com today
#VivaLaYotes",FALSE,TRUE,TRUE,,0,2023-08-24T20:50:18+0000,VIDEO,night,0
14,18026881915559241,1789,5,104,alright who put a rotisserie chicken in the coyotes mouth🤣 #VivaLaYotes,FALSE,TRUE,TRUE,,13789,2023-08-24T18:10:35+0000,IMAGE,night,8
15,18227486203242933,1601,8,35,@usouthdakota fire this professor immediately #VivaLaYotes,FALSE,TRUE,TRUE,,15025,2023-08-23T18:09:32+0000,IMAGE,night,1
16,17984797937131250,962,0,39,"I don’t know the difference between woman and women either 
#VivaLaYotes #TinderTuesday",FALSE,TRUE,TRUE,,13983,2023-08-23T01:09:55+0000,CAROUSEL_ALBUM,night,0
17,18021428116653457,3567,12,522,Tf going on in Walmart 🤨 #VivaLaYotes,FALSE,TRUE,TRUE,,0,2023-08-22T20:11:54+0000,VIDEO,night,0
18,17997582589912043,1289,1,68,we’re so back. #VivaLaYotes,FALSE,TRUE,TRUE,,14143,2023-08-21T20:50:39+0000,CAROUSEL_ALBUM,night,7
19,18051538810421126,941,3,83,@hobosbarstool you can’t come into our territory and do this 😭 #VivaLaYotes,TRUE,FALSE,TRUE,,0,2023-08-07T17:17:50+0000,VIDEO,night,0
20,18069579304400482,543,1,22,current weather update #VivaLaYotes,FALSE,TRUE,TRUE,,8932,2023-08-02T21:49:05+0000,IMAGE,night,2
21,17964578060429510,576,2,23,"Rumor has it, no beer was safe that night..
#VivaLaYotes",FALSE,TRUE,TRUE,,0,2023-07-30T18:43:32+0000,VIDEO,night,0
22,18025756693605643,763,0,39,hope your summer is going better than them 😅 #VivaLaYotes,TRUE,FALSE,TRUE,,0,2023-07-27T19:24:47+0000,VIDEO,night,0
23,17990215406169788,1042,1,156,y’all get more creative every week 🤣 #VivaLaYotes #TinderTuesday,FALSE,TRUE,TRUE,,13505,2023-07-25T22:44:06+0000,CAROUSEL_ALBUM,night,0
24,17985033365206904,1107,0,87,almost that time of year 😈 #VivaLaYotes,TRUE,FALSE,TRUE,,11827,2023-07-23T22:24:37+0000,IMAGE,night,1
25,18371463703010649,646,2,22,y’all hype for the extra protein supplements in the MUC?👀 #VivaLaYotes,TRUE,FALSE,TRUE,,10891,2023-07-22T21:16:00+0000,CAROUSEL_ALBUM,night,1
1,18013377151686072,1448,8,252,couldn’t be us🤷‍♂️ #VivaLaYotes,TRUE,FALSE,TRUE,,12688,2023-07-20T00:22:33+0000,IMAGE,night,4
2,18023028136537334,688,0,42,No place like home #VivaLaYotes,FALSE,TRUE,TRUE,,8865,2023-07-15T22:53:43+0000,CAROUSEL_ALBUM,night,2
3,17947602536531168,660,17,140,Name this exercise #VivaLaYotes,FALSE,TRUE,TRUE,,0,2023-07-14T16:44:46+0000,VIDEO,afternoon,0
4,17962273994544727,1173,1,327,This guy gets it #VivaLaYotes,FALSE,TRUE,TRUE,,12696,2023-07-13T18:40:17+0000,IMAGE,night,1
5,18014337175725074,772,1,104,happy #TinderTuesday #VivaLaYotes,FALSE,TRUE,TRUE,,12764,2023-07-12T00:16:08+0000,CAROUSEL_ALBUM,night,0
